,isin,citiesName,fileID
2635,XS1324203352,NEW YORK,0900045c839400e6
2636,DE000CB0HVK4,NEW YORK,0900045c839400e6
2637,XS1396346592,NEW YORK,0900045c839400e6
2638,XS1346665521,NEW YORK,0900045c839400e6
2639,XS1051340880,ZURICH,0900045c839400e6
2640,XS1107430925,NEW YORK,0900045c839400e6
2641,XS1319982101,NEW YORK,0900045c839400e6
2642,XS1235692370,TARGET HOLIDAYS,0900045c839400e6
2643,XS1330340214,NEW YORK,0900045c839400e6
2644,XS1339880335,NEW YORK,0900045c839400e6
2645,XS1132230142,NEW YORK,0900045c839400e6
2646,XS1313797141,NEW YORK,0900045c839400e6
2647,XS1375974547,NEW YORK,0900045c839400e6
2648,XS1340066338,TOKYO,0900045c839400e6
2649,DE000CN7Y7F2,NEW YORK,0900045c839400e6
2650,XS1333666441,NEW YORK,0900045c839400e6
2651,XS1378436502,TARGET HOLIDAYS,0900045c839400e6
2652,XS1293818842,PRAGUE,0900045c839400e6
2653,XS1378783481,NEW YORK,0900045c839400e6
2654,XS1376389166,NEW YORK,0900045c839400e6
2655,XS1338510115,NEW YORK,0900045c839400e6
2656,XS1323612405,TARGET HOLIDAYS,0900045c839400e6
2657,XS1339591577,NEW YORK,0900045c839400e6
2658,XS1320003012,NEW YORK,0900045c839400e6
2659,XS1354862481,NEW YORK,0900045c839400e6
2660,XS1400697527,NEW YORK,0900045c839400e6
2661,CWN5647D2943,TARGET HOLIDAYS,0900045c839400e6
2662,XS1345324088,NEW YORK,0900045c839400e6
2663,XS1314908952,NEW YORK,0900045c839400e6
2664,XS1318385736,LONDON,0900045c839400e6
2665,XS1388508548,NEW YORK,0900045c839400e6
2666,XS1310504615,NEW YORK,0900045c839400e6
2667,XS1274643326,LONDON,0900045c839400e6
2668,CH0300407241,NEW YORK,0900045c839400e6
2669,XS1320939546,LONDON,0900045c839400e6
2670,XS1270140350,NEW YORK,0900045c839400e6
2671,XS1135673173,LONDON,0900045c839400e6
2672,US05579HAB87,NEW YORK,0900045c839400e6
2673,XS0875804667,BUDAPEST,0900045c839400e6
2674,XS1361617092,LONDON,0900045c839400e6
2675,FR0013100203,TARGET HOLIDAYS,0900045c839400e6
2676,XS1323886363,TARGET HOLIDAYS,0900045c839400e6
2677,XS1353956680,LONDON,0900045c839400e6
2678,XS1138852204,NEW YORK,0900045c839400e6
2679,XS1267602214,LONDON,0900045c839400e6
2680,US452327AH26,NEW YORK,0900045c839400e6
2681,XS1314922359,TOKYO,0900045c839400e6
2682,XS1255519479,NEW YORK,0900045c839400e6
2683,XS1293097504,LONDON,0900045c839400e6
2684,XS1402188475,NEW YORK,0900045c839400e6
2685,XS1307726767,TARGET HOLIDAYS,0900045c839400e6
2686,XS1116262517,TOKYO,0900045c839400e6
2687,XS1322041366,LONDON,0900045c839400e6
2688,XS1332500427,LONDON,0900045c839400e6
2689,CA13509PFJ71,NEW YORK,0900045c839400e6
2690,XS1403010512,SAO-PAULO,0900045c839400e6
2691,XS1320678995,TOKYO,0900045c839400e6
2692,XS1378437815,NEW YORK,0900045c839400e6
2693,XS1289560937,LONDON,0900045c839400e6
2694,XS1380784931,NEW YORK,0900045c839400e6
2695,XS1313821388,SAO-PAULO,0900045c839400e6
2696,XS1380274651,TOKYO,0900045c839400e6
2697,XS1374350046,NEW YORK,0900045c839400e6
2698,XS1378795816,LONDON,0900045c839400e6
2699,XS1358780655,NEW YORK,0900045c839400e6
2700,XS1389987972,NEW YORK,0900045c839400e6
2701,XS1210739279,NEW YORK,0900045c839400e6
2702,XS1314956928,HONG KONG,0900045c839400e6
2703,XS1188118282,NEW YORK,0900045c839400e6
2704,XS1332081352,LONDON,0900045c839400e6
2705,XS1167051256,TOKYO,0900045c839400e6
2706,XS1405138907,NEW YORK,0900045c839400e6
2707,XS1115793934,NEW YORK,0900045c839400e6
2708,XS1346966051,HONG KONG,0900045c839400e6
2709,XS1328120123,NEW YORK,0900045c839400e6
2710,XS1293825110,LONDON,0900045c839400e6
2711,XS1343126535,NEW YORK,0900045c839400e6
2712,CWN5647D6829,NEW YORK,0900045c839400e6
2713,XS0965629420,BRASILIA,0900045c839400e6
2714,XS0876192815,LONDON,0900045c839400e6
2715,XS1314830404,NEW YORK,0900045c839400e6
2716,XS1374793468,TOKYO,0900045c839400e6
2717,XS1254319681,NEW YORK,0900045c839400e6
2718,US064159HB54,LONDON,0900045c839400e6
2719,XS1347427632,NEW YORK,0900045c839400e6
2720,XS1293114440,SAO-PAULO,0900045c839400e6
2721,XS1380309119,TOKYO,0900045c839400e6
2722,XS1301452725,NEW YORK,0900045c839400e6
2723,XS1406008570,SINGAPORE,0900045c839400e6
2724,XS1276924674,LONDON,0900045c839400e6
2725,XS1340550810,NEW YORK,0900045c839400e6
2726,CH0293478522,TOKYO,0900045c839400e6
2727,US00206RCS94,AUCKLAND,0900045c839400e6
2728,XS1343104565,LONDON,0900045c839400e6
2729,XS1338528679,NEW YORK,0900045c839400e6
2730,XS1378404567,WELLINGTON,0900045c839400e6
2731,XS1266606349,LONDON,0900045c839400e6
2732,XS1380688033,NEW YORK,0900045c839400e6
2733,XS1374792494,SAO-PAULO,0900045c839400e6
2734,XS1389898104,TOKYO,0900045c839400e6
2735,XS1393057523,NEW YORK,0900045c839400e6
2736,XS1265300993,JOHANNESBURG,0900045c839400e6
2737,US22532MAS17,LONDON,0900045c839400e6
2738,XS1265250792,TARGET HOLIDAYS,0900045c839400e6
2739,XS1354245109,TOKYO,0900045c839400e6
2740,CH0287819244,LONDON,0900045c839400e6
2741,XS1338981829,TARGET HOLIDAYS,0900045c839400e6
2742,US645913AY08,LONDON,0900045c839400e6
2743,XS1343088933,TARGET HOLIDAYS,0900045c839400e6
2744,XS1314950996,TOKYO,0900045c839400e6
2745,FREXA0000861,NEW YORK,0900045c839400e6
2746,DE000CB0H0R5,NEW YORK,0900045c839400e6
2747,XS1314893154,LONDON,0900045c839400e6
2748,CH0279928672,TARGET HOLIDAYS,0900045c839400e6
2749,XS1355508174,TOKYO,0900045c839400e6
2750,XS1339071570,LONDON,0900045c839400e6
2751,XS1051337589,TARGET HOLIDAYS,0900045c839400e6
2752,XS1266617387,TOKYO,0900045c839400e6
2753,XS1338809848,LONDON,0900045c839400e6
2754,XS1338027383,TARGET HOLIDAYS,0900045c839400e6
2755,CH0279919440,TOKYO,0900045c839400e6
2756,XS1330525699,BRASILIA,0900045c839400e6
2757,CWN5647C2704,LONDON,0900045c839400e6
2758,US49338LAD55,NEW YORK,0900045c839400e6
2759,XS1390334180,TOKYO,0900045c839400e6
2760,XS1267246087,LONDON,0900045c839400e6
2761,XS1113708421,TARGET HOLIDAYS,0900045c839400e6
2762,XS1340039368,TOKYO,0900045c839400e6
2763,XS1326558985,HONG KONG,0900045c839400e6
2764,XS1254313213,NEW YORK,0900045c839400e6
2765,XS1398572831,NEW YORK,0900045c839400e6
2766,XS0970627658,SAO-PAULO,0900045c839400e6
2767,XS1308745501,LONDON,0900045c839400e6
2768,XS1212307802,TARGET HOLIDAYS,0900045c839400e6
2769,XS1305489970,NEW YORK,0900045c839400e6
2770,XS1307733037,TARGET HOLIDAYS,0900045c839400e6
2771,XS1293943749,NEW YORK,0900045c839400e6
2772,XS1351587396,TARGET HOLIDAYS,0900045c839400e6
2773,XS1314878601,LONDON,0900045c839400e6
2774,XS1314861201,NEW YORK,0900045c839400e6
2775,CH0295931668,SAO-PAULO,0900045c839400e6
2776,XS1346564252,TARGET HOLIDAYS,0900045c839400e6
2777,XS0744740555,TOKYO,0900045c839400e6
2778,FREXA0000713,NEW YORK,0900045c839400e6
2779,XS1313803303,SYDNEY,0900045c839400e6
2780,XS1346201616,MELBOURNE,0900045c839400e6
2781,XS1387752675,TARGET HOLIDAYS,0900045c839400e6
2782,XS0772908777,LONDON,0900045c839400e6
2783,XS1276927420,TARGET HOLIDAYS,0900045c839400e6
2784,XS1339405612,LONDON,0900045c839400e6
2785,XS1346554535,MUMBAI,0900045c839400e6
2786,XS1266216396,NEW YORK,0900045c839400e6
2787,CH0304978981,SINGAPORE,0900045c839400e6
2788,DE000NWB17D8,TOKYO,0900045c839400e6
2789,XS1338487207,LONDON,0900045c839400e6
2790,CH0308778817,TARGET HOLIDAYS,0900045c839400e6
2791,XS1267279252,NEW YORK,0900045c839400e6
2792,XS1381699526,HONG KONG,0900045c839400e6
2793,CH0266744231,NEW YORK,0900045c839400e6
2794,XS1301494560,LONDON,0900045c839400e6
2795,XS1360438979,NEW YORK,0900045c839400e6
2796,XS1378462094,SAO-PAULO,0900045c839400e6
2797,XS1317744198,TOKYO,0900045c839400e6
2798,XS1293137813,BRASILIA,0900045c839400e6
2799,XS1190852258,LONDON,0900045c839400e6
2800,XS1266624326,NEW YORK,0900045c839400e6
2801,XS1143928049,TOKYO,0900045c839400e6
2802,XS1254332353,LONDON,0900045c839400e6
2803,XS1343124597,TARGET HOLIDAYS,0900045c839400e6
2804,XS1281348836,NEW YORK,0900045c839400e6
2805,XS1083622511,TARGET HOLIDAYS,0900045c839400e6
2806,US05578DAM48,TARGET HOLIDAYS,0900045c839400e6
2807,XS1252528267,NEW YORK,0900045c839400e6
2808,XS1345164534,TARGET HOLIDAYS,0900045c839400e6
2809,CH0287819525,TARGET HOLIDAYS,0900045c839400e6
2810,XS1212522012,ZURICH,0900045c839400e6
2811,XS1314831121,LONDON,0900045c839400e6
2812,CH0279920877,NEW YORK,0900045c839400e6
2813,XS0800218363,TOKYO,0900045c839400e6
2814,XS1169811491,LONDON,0900045c839400e6
2815,XS1106975110,SYDNEY,0900045c839400e6
2816,XS1293119241,TOKYO,0900045c839400e6
2817,CH0266739538,LONDON,0900045c839400e6
2818,XS1378414871,NEW YORK,0900045c839400e6
2819,XS1254344440,TOKYO,0900045c839400e6
2820,XS1086845424,LONDON,0900045c839400e6
2821,XS1317126776,NEW YORK,0900045c839400e6
2822,XS1267259817,LONDON,0900045c839400e6
2823,FREXA0001299,NEW YORK,0900045c839400e6
2824,XS1330328433,HONG KONG,0900045c839400e6
2825,XS1378410028,NEW YORK,0900045c839400e6
2826,NL0011659727,LONDON,0900045c839400e6
2827,XS1222904929,TARGET HOLIDAYS,0900045c839400e6
2828,NL0011652219,LONDON,0900045c839400e6
2829,XS1275407309,LONDON,0900045c839400e6
2830,CH0289951268,NEW YORK,0900045c839400e6
2831,CH0273396603,SAO-PAULO,0900045c839400e6
2832,XS1254310623,LONDON,0900045c839400e6
2833,CH0281105335,TOKYO,0900045c839400e6
2834,XS1190859345,NEW YORK,0900045c839400e6
2835,XS1321555853,NEW YORK,0900045c839400e6
2836,XS1323889383,NEW YORK,0900045c839400e6
2837,XS1153419954,LONDON,0900045c839400e6
2838,XS1388523182,SYDNEY,0900045c839400e6
2839,XS1273008281,TOKYO,0900045c839400e6
2840,XS1383319461,NEW YORK,0900045c839400e6
2841,XS1314911741,LONDON,0900045c839400e6
2842,XS1317194261,TARGET HOLIDAYS,0900045c839400e6
2843,CA68304ZDA71,LONDON,0900045c839400e6
2844,XS1310998270,TARGET HOLIDAYS,0900045c839400e6
2845,XS0461354663,TARGET HOLIDAYS,0900045c839400e6
2846,XS1339641182,TARGET HOLIDAYS,0900045c839400e6
2847,US035229BQ59,TARGET HOLIDAYS,0900045c839400e6
2848,XS1144265714,NEW YORK,0900045c839400e6
2849,XS1358016589,TARGET HOLIDAYS,0900045c839400e6
2850,XS1338509968,LONDON,0900045c839400e6
2851,XS1279287384,NEW YORK,0900045c839400e6
2852,TH0655C7Q788,TOKYO,0900045c839400e6
2853,XS1323396785,LONDON,0900045c839400e6
2854,XS1295636481,NEW YORK,0900045c839400e6
2855,XS1267292354,LONDON,0900045c839400e6
2856,XS1222906387,NEW YORK,0900045c839400e6
2857,XS1209661468,TOKYO,0900045c839400e6
2858,XS1275326640,SYDNEY,0900045c839400e6
2859,DE000UZ165E9,MELBOURNE,0900045c839400e6
2860,XS1378385089,LONDON,0900045c839400e6
2861,XS1340047460,NEW YORK,0900045c839400e6
2862,CH0293480080,TOKYO,0900045c839400e6
2863,FR0012820835,LONDON,0900045c839400e6
2864,XS1334774541,TOKYO,0900045c839400e6
2865,FR0013058955,SYDNEY,0900045c839400e6
2866,XS1369632283,MELBOURNE,0900045c839400e6
2867,XS1255072982,TOKYO,0900045c839400e6
2868,XS1280557627,LONDON,0900045c839400e6
2869,XS1184956834,NEW YORK,0900045c839400e6
2870,XS1373024626,TOKYO,0900045c839400e6
2871,XS0843588517,LONDON,0900045c839400e6
2872,CH0266689725,NEW YORK,0900045c839400e6
2873,XS1378403163,TOKYO,0900045c839400e6
2874,XS1377855363,TOKYO,0900045c839400e6
2875,FR0013110095,TOKYO,0900045c839400e6
2876,XS1289423433,LONDON,0900045c839400e6
2877,US3130A5UN76,NEW YORK,0900045c839400e6
2878,XS1258581393,TOKYO,0900045c839400e6
2879,XS1314913879,ALMATY,0900045c839400e6
2880,XS1238991480,LONDON,0900045c839400e6
2881,XS1338471623,NEW YORK,0900045c839400e6
2882,CA22766TAB04,BRASILIA,0900045c839400e6
2883,XS1339631548,LONDON,0900045c839400e6
2884,XS1390227186,NEW YORK,0900045c839400e6
2885,XS1215584241,TOKYO,0900045c839400e6
2886,XS0306168120,LONDON,0900045c839400e6
2887,US89236TBV61,NEW YORK,0900045c839400e6
2888,XS1190865078,SAO-PAULO,0900045c839400e6
2889,XS1350034176,TOKYO,0900045c839400e6
2890,XS1349343019,NEW YORK,0900045c839400e6
2891,XS1320650630,TARGET HOLIDAYS,0900045c839400e6
2892,CA669771AW78,NEW YORK,0900045c839400e6
2893,XS1378406265,TARGET HOLIDAYS,0900045c839400e6
2894,XS1331674801,NEW YORK,0900045c839400e6
2895,XS1261114521,TARGET HOLIDAYS,0900045c839400e6
2896,SG6PB1000000,TARGET HOLIDAYS,0900045c839400e6
2897,CH0279819038,ZURICH,0900045c839400e6
2898,XS1320020537,LONDON,0900045c839400e6
2899,DE000CZ32CL4,NEW YORK,0900045c839400e6
2900,XS1378428152,NEW YORK,0900045c839400e6
2901,XS1346563015,TARGET HOLIDAYS,0900045c839400e6
2902,CH0304152892,TARGET HOLIDAYS,0900045c839400e6
2903,XS1267265111,TARGET HOLIDAYS,0900045c839400e6
2904,XS1307750981,TARGET HOLIDAYS,0900045c839400e6
2905,LU1398335387,NEW YORK,0900045c839400e6
2906,XS1279305202,BRASILIA,0900045c839400e6
2907,CH0317273602,LONDON,0900045c839400e6
2908,FR0013091774,NEW YORK,0900045c839400e6
2909,XS1189768945,TOKYO,0900045c839400e6
2910,FR0013146172,LONDON,0900045c839400e6
2911,XS1324916078,STOCKHOLM,0900045c839400e6
2912,FR0013133600,ISTANBUL,0900045c839400e6
2913,XS1378462177,LONDON,0900045c839400e6
2914,CH0266743639,NEW YORK,0900045c839400e6
2915,XS1262778068,NEW YORK,0900045c839400e6
2916,XS1346202184,TOKYO,0900045c839400e6
2917,XS1259054804,LONDON,0900045c839400e6
2918,XS1138867574,NEW YORK,0900045c839400e6
2919,XS1293110372,TOKYO,0900045c839400e6
2920,XS1303458084,LONDON,0900045c839400e6
2921,XS1339632868,MUMBAI,0900045c839400e6
2922,XS1224182862,NEW YORK,0900045c839400e6
2923,CA918423AM65,SINGAPORE,0900045c839400e6
2924,XS1346703637,TOKYO,0900045c839400e6
2925,XS1336840779,LONDON,0900045c839400e6
2926,XS1388704139,NEW YORK,0900045c839400e6
2927,CH0316147492,TOKYO,0900045c839400e6
2928,XS1275246533,LONDON,0900045c839400e6
2929,US17298CAS70,NEW YORK,0900045c839400e6
2930,XS1397697167,TOKYO,0900045c839400e6
2931,XS1332208443,LONDON,0900045c839400e6
2932,XS1368577380,NEW YORK,0900045c839400e6
2933,XS1051340450,NEW YORK,0900045c839400e6
2934,XS1293097090,NEW YORK,0900045c839400e6
2935,XS1096307050,LONDON,0900045c839400e6
2936,XS1224676517,TARGET HOLIDAYS,0900045c839400e6
2937,XS1212135088,LONDON,0900045c839400e6
2938,XS1387828913,NEW YORK,0900045c839400e6
2939,XS1143231790,LONDON,0900045c839400e6
2940,XS1135643184,TARGET HOLIDAYS,0900045c839400e6
2941,XS1254286815,LONDON,0900045c839400e6
2942,XS1394385741,NEW YORK,0900045c839400e6
2943,XS1342870125,TOKYO,0900045c839400e6
2944,XS1346079129,LONDON,0900045c839400e6
2945,XS1326562078,NEW YORK,0900045c839400e6
2946,XS1314944593,SAO-PAULO,0900045c839400e6
2947,XS1378468026,TOKYO,0900045c839400e6
2948,XS1332097192,LONDON,0900045c839400e6
2949,XS1293822018,NEW YORK,0900045c839400e6
2950,XS1313806587,LONDON,0900045c839400e6
2951,CA669827DN47,NEW YORK,0900045c839400e6
2952,XS1289425305,TOKYO,0900045c839400e6
2953,XS1313817196,LONDON,0900045c839400e6
2954,XS1314877462,NEW YORK,0900045c839400e6
2955,FR0013149994,LONDON,0900045c839400e6
2956,US225433AJ09,NEW YORK,0900045c839400e6
2957,XS1217862223,SYDNEY,0900045c839400e6
2958,XS1138856536,MELBOURNE,0900045c839400e6
2959,XS1389935153,LONDON,0900045c839400e6
2960,NL0011376298,TOKYO,0900045c839400e6
2961,XS1189290635,TARGET HOLIDAYS,0900045c839400e6
2962,XS1346754622,NEW YORK,0900045c839400e6
2963,US00206RDF64,HONG KONG,0900045c839400e6
2964,CH0314209369,NEW YORK,0900045c839400e6
2965,XS1326048789,SYDNEY,0900045c839400e6
2966,XS1279287624,MELBOURNE,0900045c839400e6
2967,XS1289306125,HONG KONG,0900045c839400e6
2968,CH0308778833,NEW YORK,0900045c839400e6
2969,XS1236616303,HONG KONG,0900045c839400e6
2970,XS1371439842,LONDON,0900045c839400e6
2971,XS1293836232,NEW YORK,0900045c839400e6
2972,XS1224180577,LONDON,0900045c839400e6
2973,XS1391561617,NEW YORK,0900045c839400e6
2974,NL0011658091,OSLO,0900045c839400e6
2975,XS1330329167,HONG KONG,0900045c839400e6
2976,XS1204100165,NEW YORK,0900045c839400e6
2977,XS1326288153,TAIPEI,0900045c839400e6
2978,XS1293127772,NEW YORK,0900045c839400e6
2979,XS1240753431,NEW YORK,0900045c839400e6
2980,FREXA0000895,LONDON,0900045c839400e6
2981,US56501RAD89,NEW YORK,0900045c839400e6
2982,XS1386310442,SAO-PAULO,0900045c839400e6
2983,XS1399283693,TOKYO,0900045c839400e6
2984,LU1398329224,LONDON,0900045c839400e6
2985,CH0300408058,NEW YORK,0900045c839400e6
2986,XS1333986948,RIYADH,0900045c839400e6
2987,XS1326551030,TARGET HOLIDAYS,0900045c839400e6
2988,DE000CB0HVG2,TOKYO,0900045c839400e6
2989,XS1224181625,LONDON,0900045c839400e6
2990,XS1365519815,NEW YORK,0900045c839400e6
2991,US22547QZM13,SYDNEY,0900045c839400e6
2992,XS1332103008,MELBOURNE,0900045c839400e6
2993,XS1378409798,BEIJING,0900045c839400e6
2994,XS1378477449,HONG KONG,0900045c839400e6
2995,CH0279926403,BEIJING,0900045c839400e6
2996,XS1378401548,HONG KONG,0900045c839400e6
2997,XS1322374841,LONDON,0900045c839400e6
2998,XS1222904416,NEW YORK,0900045c839400e6
2999,XS1230625235,TARGET HOLIDAYS,0900045c839400e6
3000,DE000DK0ERD2,ISTANBUL,0900045c839400e6
3001,XS1374672910,LONDON,0900045c839400e6
3002,XS1313803725,TARGET HOLIDAYS,0900045c839400e6
3003,XS1266620845,AUCKLAND,0900045c839400e6
3004,XS1382385471,WELLINGTON,0900045c839400e6
3005,US36164PFG00,LONDON,0900045c839400e6
3006,XS1333936760,LONDON,0900045c839400e6
3007,XS1366342241,NEW YORK,0900045c839400e6
3008,XS1340008306,TARGET HOLIDAYS,0900045c839400e6
3009,XS1220205170,LONDON,0900045c839400e6
3010,XS1240008661,NEW YORK,0900045c839400e6
3011,XS1289771989,NEW YORK,0900045c839400e6
3012,XS1374662796,LONDON,0900045c839400e6
3013,XS1380675139,NEW YORK,0900045c839400e6
3014,XS1330331064,LONDON,0900045c839400e6
3015,XS1314826634,NEW YORK,0900045c839400e6
3016,XS0983418970,SAO-PAULO,0900045c839400e6
3017,XS1301457872,TARGET HOLIDAYS,0900045c839400e6
3018,NL0011645452,TOKYO,0900045c839400e6
3019,XS1376604747,LONDON,0900045c839400e6
3020,XS1279271206,NEW YORK,0900045c839400e6
3021,XS1347439561,LONDON,0900045c839400e6
3022,XS1382794482,NEW YORK,0900045c839400e6
3023,NL0011648605,SAO-PAULO,0900045c839400e6
3024,XS1317338280,TARGET HOLIDAYS,0900045c839400e6
3025,XS1371543742,TOKYO,0900045c839400e6
3026,XS1332461935,NEW YORK,0900045c839400e6
3027,XS1320054866,TARGET HOLIDAYS,0900045c839400e6
3028,XS1051352893,LONDON,0900045c839400e6
3029,XS1293097173,TARGET HOLIDAYS,0900045c839400e6
3030,XS1333955042,BEIJING,0900045c839400e6
3031,XS1293137227,HONG KONG,0900045c839400e6
3032,XS1326553168,NEW YORK,0900045c839400e6
3033,XS1376681067,NEW YORK,0900045c839400e6
3034,XS1379430694,HONG KONG,0900045c839400e6
3035,XS1293850142,SINGAPORE,0900045c839400e6
3036,XS1337216573,LONDON,0900045c839400e6
3037,XS1378445834,NEW YORK,0900045c839400e6
3038,XS1289435957,LONDON,0900045c839400e6
3039,XS1326310692,NEW YORK,0900045c839400e6
3040,XS1301474703,TARGET HOLIDAYS,0900045c839400e6
3041,XS1289325349,NEW YORK,0900045c839400e6
3042,XS1314927234,LONDON,0900045c839400e6
3043,XS1190860194,NEW YORK,0900045c839400e6
3044,XS1342922025,TARGET HOLIDAYS,0900045c839400e6
3045,XS1338149815,NEW YORK,0900045c839400e6
3046,XS1330400489,NEW YORK,0900045c839400e6
3047,XS1378388349,TARGET HOLIDAYS,0900045c839400e6
3048,CH0304979138,LONDON,0900045c839400e6
3049,XS1332462156,NEW YORK,0900045c839400e6
3050,XS1314949121,TOKYO,0900045c839400e6
3051,XS1334772842,LONDON,0900045c839400e6
3052,XS1051338041,SYDNEY,0900045c839400e6
3053,CH0304979427,TOKYO,0900045c839400e6
3054,XS1326569750,HONG KONG,0900045c839400e6
3055,XS1361614586,SYDNEY,0900045c839400e6
3056,XS1293819576,MELBOURNE,0900045c839400e6
3057,XS1293812217,NEW YORK,0900045c839400e6
3058,XS1323428570,NEW YORK,0900045c839400e6
3059,XS1334778294,NEW YORK,0900045c839400e6
3060,XS1314908440,LONDON,0900045c839400e6
3061,XS1293136849,NEW YORK,0900045c839400e6
3062,XS1166358447,HONG KONG,0900045c839400e6
3063,XS1293921851,SINGAPORE,0900045c839400e6
3064,XS1303933060,TARGET HOLIDAYS,0900045c839400e6
3065,CH0283709548,NEW YORK,0900045c839400e6
3066,XS1374374491,TARGET HOLIDAYS,0900045c839400e6
3067,DE000LFA1255,LONDON,0900045c839400e6
3068,XS1341422191,TARGET HOLIDAYS,0900045c839400e6
3069,FR0013152907,LONDON,0900045c839400e6
3070,XS1337154956,TARGET HOLIDAYS,0900045c839400e6
3071,CH0259326913,TOKYO,0900045c839400e6
3072,XS1267261631,LONDON,0900045c839400e6
3073,XS1324935292,NEW YORK,0900045c839400e6
3074,XS1307688900,SAO-PAULO,0900045c839400e6
3075,DE000CZ44K29,TARGET HOLIDAYS,0900045c839400e6
3076,CH0311852633,TOKYO,0900045c839400e6
3077,XS1364797099,LONDON,0900045c839400e6
3078,XS1347187905,TARGET HOLIDAYS,0900045c839400e6
3079,XS1404844588,TOKYO,0900045c839400e6
3080,XS1347443167,BRASILIA,0900045c839400e6
3081,XS1274556510,LONDON,0900045c839400e6
3082,USU6415RAA15,NEW YORK,0900045c839400e6
3083,XS1343804891,RIO DE JANEIRO,0900045c839400e6
3084,XS1378476987,SAO-PAULO,0900045c839400e6
3085,FR0012672202,TOKYO,0900045c839400e6
3086,XS1338495721,LONDON,0900045c839400e6
3087,XS1391032890,NEW YORK,0900045c839400e6
3088,XS1319594278,TARGET HOLIDAYS,0900045c839400e6
3089,XS1320954859,HONG KONG,0900045c839400e6
3090,XS1237066094,LONDON,0900045c839400e6
3091,XS1339708353,NEW YORK,0900045c839400e6
3092,XS1379864421,HONG KONG,0900045c839400e6
3093,US584688AE55,NEW YORK,0900045c839400e6
3094,XS1398545191,HONG KONG,0900045c839400e6
3095,XS1213637397,HONG KONG,0900045c839400e6
3096,XS1314832103,HONG KONG,0900045c839400e6
3097,XS1379867879,HONG KONG,0900045c839400e6
3098,XS1394771114,HONG KONG,0900045c839400e6
3099,XS1317162904,NEW YORK,0900045c839400e6
3100,XS1337156498,HONG KONG,0900045c839400e6
3101,XS1312355693,NEW YORK,0900045c839400e6
3102,XS1295804618,ZURICH,0900045c839400e6
3103,XS1333968888,HONG KONG,0900045c839400e6
3104,XS1394912544,NEW YORK,0900045c839400e6
3105,XS1374161153,TARGET HOLIDAYS,0900045c839400e6
3106,XS0936779783,HONG KONG,0900045c839400e6
3107,XS1338873265,HONG KONG,0900045c839400e6
3108,XS1267306675,NEW YORK,0900045c839400e6
3109,XS1314903052,HONG KONG,0900045c839400e6
3110,XS1339650506,NEW YORK,0900045c839400e6
3111,XS1379516815,NEW YORK,0900045c839400e6
3112,XS1400381999,NEW YORK,0900045c839400e6
3113,XS1314947000,LONDON,0900045c839400e6
3114,XS1289918242,NEW YORK,0900045c839400e6
3115,CH0303239104,BEIJING,0900045c839400e6
3116,XS1258834438,HONG KONG,0900045c839400e6
3117,CH0279928946,NEW YORK,0900045c839400e6
3118,XS1340071098,NEW YORK,0900045c839400e6
3119,XS1384915010,LONDON,0900045c839400e6
3120,XS1344596033,NEW YORK,0900045c839400e6
3121,XS1343099039,HONG KONG,0900045c839400e6
3122,XS1397023448,NEW YORK,0900045c839400e6
3123,XS1289422625,LONDON,0900045c839400e6
3124,XS1346607168,LONDON,0900045c839400e6
3125,XS1313394618,NEW YORK,0900045c839400e6
3126,CH0283715032,SAO-PAULO,0900045c839400e6
3127,XS1389937878,TOKYO,0900045c839400e6
3128,DE000HSH4PH7,LONDON,0900045c839400e6
3129,CH0281105699,TOKYO,0900045c839400e6
3130,XS1314959351,TARGET HOLIDAYS,0900045c839400e6
3131,FR0013131489,TOKYO,0900045c839400e6
3132,DE000CD3WKL6,LONDON,0900045c839400e6
3133,CWN5647D8494,NEW YORK,0900045c839400e6
3134,CH0300409072,SAO-PAULO,0900045c839400e6
3135,DE000NRW20W8,TOKYO,0900045c839400e6
3136,FR0013101581,NEW YORK,0900045c839400e6
3137,XS1343103914,LONDON,0900045c839400e6
3138,XS1281395670,NEW YORK,0900045c839400e6
3139,XS1355183010,SAO-PAULO,0900045c839400e6
3140,XS1343116148,TOKYO,0900045c839400e6
3141,XS1233551727,LONDON,0900045c839400e6
3142,XS1320011627,NEW YORK,0900045c839400e6
3143,XS0528410201,SAO-PAULO,0900045c839400e6
3144,XS1378392960,TOKYO,0900045c839400e6
3145,XS1338155382,LONDON,0900045c839400e6
3146,XS1340105094,NEW YORK,0900045c839400e6
3147,XS1338875633,TARGET HOLIDAYS,0900045c839400e6
3148,XS1070758526,TOKYO,0900045c839400e6
3149,CA803854JX73,OSLO,0900045c839400e6
3150,XS1376845787,STOCKHOLM,0900045c839400e6
3151,XS1221956946,TARGET HOLIDAYS,0900045c839400e6
3152,CH0304153064,LONDON,0900045c839400e6
3153,XS1293120769,TARGET HOLIDAYS,0900045c839400e6
3154,US74456QBP00,LONDON,0900045c839400e6
3155,XS1313390202,TOKYO,0900045c839400e6
3156,US06675FAH01,LONDON,0900045c839400e6
3157,XS1347437276,NEW YORK,0900045c839400e6
3158,FR0013141561,LONDON,0900045c839400e6
3159,AU3FN0030367,NEW YORK,0900045c839400e6
3160,XS1320010579,LONDON,0900045c839400e6
3161,XS1131310556,NEW YORK,0900045c839400e6
3162,XS1346599712,NEW YORK,0900045c839400e6
